ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
17,23607548155,2023-03-15,20:30:00,22:00:00
10,93542727622,2023-02-23,11:00:00,12:19:00
18,80783521077,2023-06-23,20:30:00,22:00:00
11,10463007411,2023-09-17,21:30:00,22:00:00
20,20341172633,2023-08-30,12:00:00,13:57:00
11,16604088900,2023-01-25,16:30:00,17:55:00
15,41139987955,2023-08-12,12:30:00,13:42:00
6,86545753444,2023-09-09,11:00:00,12:09:00
6,72206859711,2023-05-22,12:00:00,13:10:00
5,46617267822,2023-12-10,17:00:00,18:24:00
6,63494448844,2023-10-14,21:30:00,22:00:00
13,62014030788,2023-02-14,11:00:00,12:08:00
15,75595274855,2023-09-15,13:30:00,15:13:00
12,27733883300,2023-07-16,16:30:00,17:59:00
5,68242825455,2023-08-16,08:00:00,09:54:00
3,17598737055,2023-09-24,19:00:00,20:01:00
17,83974033299,2023-03-26,15:30:00,16:54:00
10,63132664633,2023-11-10,08:00:00,09:04:00
11,62819638733,2023-03-08,21:00:00,22:00:00
8,93360532722,2023-09-08,07:30:00,08:46:00
9,46243959644,2023-09-05,10:00:00,11:04:00
13,82468788244,2023-09-29,10:00:00,11:41:00
11,61654434944,2023-01-09,12:00:00,13:28:00
3,19819221722,2023-08-04,09:30:00,11:18:00
10,97835798000,2023-06-24,20:00:00,21:16:00
16,60314126244,2023-12-03,19:00:00,20:23:00
6,37609990500,2023-05-20,10:00:00,11:09:00
13,49726467566,2023-11-27,19:30:00,20:54:00
10,88516298200,2023-11-21,21:00:00,22:00:00
20,61219519744,2023-07-29,08:30:00,10:20:00
7,69597774100,2023-05-27,21:00:00,22:00:00
16,19450145633,2023-09-17,20:00:00,21:59:00
20,61625487088,2023-05-03,18:00:00,19:59:00
3,82162252533,2023-01-18,08:00:00,09:33:00
3,81412326222,2023-07-23,09:30:00,10:48:00
8,79442963311,2023-10-10,11:00:00,12:53:00
13,34742341455,2023-06-16,09:00:00,10:05:00
7,88927737555,2023-12-04,15:30:00,17:03:00
12,72120516400,2023-10-16,12:00:00,13:50:00
8,69355950299,2023-08-06,20:00:00,21:29:00
19,49096485188,2023-12-31,12:30:00,13:59:00
18,43691903555,2023-12-26,11:00:00,12:58:00
14,81128900300,2023-10-31,17:30:00,18:57:00
19,38528715499,2023-09-05,17:30:00,19:18:00
16,86425961200,2023-02-05,06:00:00,07:54:00
4,58872727400,2023-06-14,06:00:00,07:56:00
2,75656870144,2023-03-06,09:00:00,10:58:00
8,44401781544,2023-03-10,15:30:00,17:23:00
3,71125303777,2023-02-17,10:00:00,11:24:00
18,10123951700,2023-06-11,15:30:00,16:50:00
13,46380240844,2023-01-18,13:00:00,14:51:00
14,70762922388,2023-10-22,17:00:00,18:31:00
18,71329542966,2023-02-26,09:00:00,10:00:00
12,25801945255,2023-03-03,07:30:00,09:14:00
8,56182304455,2023-05-12,06:00:00,07:11:00
1,49869397500,2023-09-28,07:30:00,09:10:00
11,82540631099,2023-06-30,07:30:00,08:46:00
2,99118794022,2023-10-23,08:30:00,09:33:00
3,51730948777,2023-09-26,17:30:00,19:01:00
10,79490341066,2023-06-13,18:30:00,20:25:00
7,33955309066,2023-05-13,21:00:00,22:00:00
4,99484245222,2023-10-01,09:30:00,11:27:00
7,94795570888,2023-03-01,09:00:00,10:16:00
11,94907440855,2023-01-25,09:30:00,10:37:00
17,82374429544,2023-12-10,15:00:00,16:53:00
13,25463801255,2023-01-08,13:30:00,14:43:00
10,72423488700,2023-04-25,17:30:00,18:50:00
17,73167937088,2023-03-04,15:00:00,16:59:00
17,58199687277,2023-01-01,17:30:00,19:05:00
7,51720401299,2023-05-20,19:30:00,20:50:00
14,37720095811,2023-07-31,09:00:00,10:02:00
10,49750976644,2023-09-15,20:00:00,21:55:00
4,68971889211,2023-10-13,10:00:00,11:23:00
3,73716860200,2023-09-21,18:00:00,19:18:00
2,40346592700,2023-02-19,07:30:00,08:32:00
10,78343067822,2023-08-16,11:30:00,12:46:00
18,71836326522,2023-07-05,06:30:00,07:49:00
20,73961840299,2023-03-12,15:00:00,16:43:00
12,92067449177,2023-04-28,12:30:00,14:17:00
1,12786768566,2023-02-24,11:00:00,12:11:00
1,22775901000,2023-05-10,21:30:00,22:00:00
9,77030235666,2023-07-13,06:30:00,07:40:00
13,41249100888,2023-04-04,18:30:00,20:18:00
2,76092320099,2023-09-21,07:30:00,08:30:00
5,61077066155,2023-04-21,07:00:00,08:18:00
18,43264023266,2023-04-20,17:00:00,18:26:00
3,49228643500,2023-09-09,13:30:00,15:00:00
5,31631393299,2023-06-17,10:00:00,11:07:00
16,78293405366,2023-11-26,21:00:00,22:00:00
19,84896548677,2023-05-09,06:30:00,08:09:00
18,60194192311,2023-10-13,15:30:00,16:55:00
11,39677634044,2023-01-23,18:30:00,20:23:00
9,63051089277,2023-01-17,08:30:00,09:59:00
13,90124425088,2023-07-29,17:30:00,18:34:00
12,67164404299,2023-07-04,06:30:00,08:12:00
13,40792580977,2023-11-28,06:30:00,07:34:00
8,46665033744,2023-08-14,07:30:00,08:53:00
16,63655939700,2023-07-03,20:30:00,22:00:00
20,60251188922,2023-05-14,10:30:00,12:08:00
11,25865474544,2023-10-25,10:30:00,12:26:00
7,67985548577,2023-10-25,21:30:00,22:00:00
11,98631515800,2023-10-03,09:30:00,10:52:00
5,89104454599,2023-03-27,06:00:00,07:29:00
12,88219832500,2023-06-25,17:00:00,18:58:00
2,52922314799,2023-03-24,16:30:00,18:12:00
18,84680028522,2023-10-20,17:30:00,18:35:00
18,70088165100,2023-02-26,15:00:00,16:08:00
15,38589698266,2023-07-06,14:30:00,15:35:00
19,71717941211,2023-11-08,16:30:00,18:10:00
18,55796668022,2023-03-26,11:00:00,12:23:00
8,58838730300,2023-10-27,16:00:00,17:29:00
5,83595902499,2023-02-18,11:00:00,12:55:00
5,81697457644,2023-09-02,12:30:00,13:31:00
20,12335718500,2023-07-18,13:00:00,14:01:00
14,18738657088,2023-12-22,09:00:00,10:21:00
8,19417036588,2023-09-19,20:00:00,21:24:00
14,73973455733,2023-10-15,15:30:00,16:36:00
17,92671211111,2023-05-28,18:30:00,20:26:00
17,86253548233,2023-10-23,18:30:00,20:06:00
2,46049961300,2023-07-09,12:00:00,13:28:00
6,84893276611,2023-03-21,13:30:00,15:01:00
6,38109151900,2023-12-08,12:30:00,14:22:00
12,95106926033,2023-08-26,20:30:00,21:49:00
17,98525143344,2023-09-16,12:30:00,13:36:00
17,52497044922,2023-10-27,07:00:00,08:09:00
19,70015632000,2023-03-31,17:00:00,18:46:00
13,83498192355,2023-09-11,19:30:00,20:46:00
9,14928852077,2023-02-25,18:00:00,19:49:00
4,78189125500,2023-08-25,15:30:00,16:56:00
6,24507479744,2023-10-12,06:00:00,07:06:00
18,79250963811,2023-11-09,13:00:00,14:02:00
7,70923372088,2023-10-30,09:30:00,11:05:00
19,55664558244,2023-08-01,10:00:00,11:10:00
3,58676659177,2023-02-05,07:00:00,08:46:00
16,80558484400,2023-11-26,06:30:00,08:26:00
7,46386907000,2023-06-21,15:30:00,17:12:00
17,18961139155,2023-11-28,14:00:00,15:20:00
13,31553139199,2023-10-07,13:30:00,15:00:00
18,11697687688,2023-11-15,16:30:00,18:30:00
10,69071970811,2023-12-15,11:00:00,12:16:00
6,84316245311,2023-03-03,21:30:00,22:00:00
13,16020386277,2023-09-06,13:30:00,14:40:00
2,31852219822,2023-01-08,06:00:00,07:11:00
17,84832974777,2023-02-20,07:30:00,08:48:00
8,92096872300,2023-08-28,20:30:00,21:31:00
19,52423152966,2023-09-17,18:00:00,19:25:00
1,48746868344,2023-08-15,13:30:00,14:36:00
9,46490588488,2023-07-26,21:30:00,22:00:00
7,78453350966,2023-03-03,13:00:00,14:16:00
10,74034728455,2023-01-25,11:30:00,13:24:00
20,38935218877,2023-08-06,13:30:00,15:18:00
16,65452233211,2023-12-20,09:30:00,10:39:00
10,17008294322,2023-12-25,17:30:00,19:12:00
7,99326314855,2023-09-22,18:00:00,19:18:00
3,61017964000,2023-04-27,21:00:00,22:00:00
4,74611884299,2023-04-19,12:00:00,13:02:00
16,44823061188,2023-01-27,08:30:00,10:14:00
4,99550993488,2023-05-29,21:00:00,22:00:00
16,47996899599,2023-07-18,12:30:00,13:40:00
10,30632972400,2023-04-18,20:00:00,21:58:00
20,96103863855,2023-05-27,06:00:00,07:45:00
5,69966209611,2023-02-20,13:00:00,14:52:00
3,11564200088,2023-11-20,20:30:00,21:51:00
16,25311511099,2023-12-14,21:00:00,22:00:00
6,11152082099,2023-09-06,07:30:00,08:38:00
13,40963723077,2023-04-16,20:30:00,22:00:00
10,30177431955,2023-04-21,20:30:00,21:58:00
9,81267095100,2023-01-06,17:30:00,19:17:00
11,78107660400,2023-10-27,21:00:00,22:00:00
3,66324847600,2023-01-27,15:30:00,17:26:00
20,12277429244,2023-12-01,07:30:00,08:43:00
11,68659725111,2023-10-10,12:30:00,14:21:00
15,69033441444,2023-12-12,13:00:00,14:19:00
3,61318401055,2023-02-28,19:00:00,20:09:00
10,17577317099,2023-10-21,07:00:00,08:07:00
10,61394441011,2023-03-01,16:30:00,18:26:00
8,53825502477,2023-05-29,15:30:00,17:01:00
20,70456849088,2023-10-27,21:00:00,22:00:00
3,12148442199,2023-08-31,11:30:00,13:11:00
17,56596760577,2023-03-29,20:30:00,22:00:00
3,34427276000,2023-05-08,12:00:00,13:35:00
7,78197912922,2023-10-30,10:00:00,11:42:00
11,90214013399,2023-01-22,18:00:00,19:48:00
8,84588685711,2023-05-09,14:30:00,16:22:00
6,82308640711,2023-03-04,18:00:00,19:27:00
10,18016958222,2023-11-05,07:00:00,08:08:00
5,41197023833,2023-02-17,10:00:00,11:43:00
1,63834247422,2023-02-11,10:00:00,11:06:00
3,79332768577,2023-02-12,15:00:00,16:18:00
17,99880006422,2023-04-18,20:00:00,21:55:00
16,38948689022,2023-02-09,13:30:00,15:15:00
15,43264396377,2023-08-11,15:30:00,17:30:00
5,51520093400,2023-03-27,21:00:00,22:00:00
11,96441053388,2023-07-09,08:30:00,09:51:00
2,74155961299,2023-08-22,21:30:00,22:00:00
20,25930403600,2023-07-05,14:00:00,15:15:00
8,60728253111,2023-05-13,07:00:00,08:39:00
8,72188726466,2023-09-06,09:30:00,11:09:00
12,55790848388,2023-09-28,19:30:00,21:00:00
5,93245831588,2023-03-21,17:00:00,18:44:00
10,86430406300,2023-01-21,15:30:00,17:08:00
12,17947777411,2023-10-29,20:00:00,21:40:00
11,60548272199,2023-08-19,06:00:00,07:24:00
15,79044900488,2023-12-29,19:30:00,21:11:00
13,37235202199,2023-07-25,18:00:00,19:33:00
11,22666330077,2023-08-11,08:00:00,09:37:00
18,27473022022,2023-05-13,18:30:00,20:19:00
11,33203972144,2023-09-02,18:30:00,19:46:00
2,92640387444,2023-06-23,09:00:00,10:20:00
18,33661162855,2023-03-02,07:00:00,08:19:00
6,62508214811,2023-09-14,06:00:00,07:06:00
1,26535150911,2023-06-18,16:30:00,17:51:00
13,63078563600,2023-11-20,20:00:00,21:13:00
19,99780255888,2023-08-03,12:00:00,13:57:00
4,20048084388,2023-05-31,16:30:00,18:02:00
19,96035496900,2023-06-29,19:00:00,20:41:00
19,98885997044,2023-12-21,16:30:00,18:12:00
14,90891909700,2023-05-01,17:30:00,18:56:00
17,40539536855,2023-01-23,11:00:00,12:50:00
5,12711131399,2023-02-14,17:30:00,19:22:00
5,86095668388,2023-09-05,17:30:00,19:02:00
4,69856752399,2023-07-22,11:00:00,12:11:00
18,54459282688,2023-02-20,15:30:00,16:40:00
14,91144907577,2023-02-08,14:00:00,15:35:00
20,39837178888,2023-04-15,08:00:00,09:53:00
3,38845796811,2023-10-11,20:00:00,21:27:00
10,30900133477,2023-09-18,18:30:00,20:19:00
1,11294819999,2023-09-11,09:00:00,10:04:00
7,78320222800,2023-11-23,11:00:00,12:15:00
4,80524423622,2023-10-04,06:00:00,07:20:00
7,89658680333,2023-10-11,14:30:00,16:30:00
10,54713920199,2023-10-01,11:00:00,12:38:00
19,90352206922,2023-01-10,10:30:00,11:54:00
2,64162343944,2023-03-22,21:30:00,22:00:00
3,10271017044,2023-09-13,20:30:00,21:51:00
7,52835827444,2023-04-19,14:00:00,15:13:00
3,53717496833,2023-09-25,17:30:00,19:11:00
20,39358236066,2023-02-02,19:00:00,20:03:00
18,88397188344,2023-03-06,10:30:00,11:51:00
17,26746248177,2023-02-28,20:00:00,21:01:00
15,86580545199,2023-11-19,09:00:00,10:51:00
12,87230560533,2023-05-05,11:00:00,12:46:00
3,22303749077,2023-02-11,16:00:00,17:17:00
15,76713565300,2023-08-31,08:30:00,09:35:00
17,33208530233,2023-12-11,13:00:00,14:16:00
2,63242750600,2023-07-04,20:00:00,21:28:00
12,61351631833,2023-10-12,20:00:00,21:59:00
4,45341349166,2023-03-31,21:30:00,22:00:00
18,29071064222,2023-01-17,12:30:00,14:07:00
4,41132904588,2023-07-01,19:30:00,21:01:00
18,38501086511,2023-06-24,14:00:00,15:03:00
7,31053193877,2023-07-25,18:00:00,19:50:00
15,97149769522,2023-04-05,10:00:00,11:43:00
2,93650929900,2023-04-29,13:30:00,15:06:00
6,48720712800,2023-06-07,11:00:00,12:27:00
19,26826484444,2023-12-22,21:00:00,22:00:00
8,67771915422,2023-03-22,12:30:00,13:47:00
17,92515991733,2023-03-24,14:30:00,15:43:00
15,32218226500,2023-03-19,06:30:00,08:10:00
18,32864133800,2023-07-05,13:30:00,14:49:00
5,63314829899,2023-02-12,14:00:00,15:53:00
14,94898767555,2023-03-14,21:30:00,22:00:00
11,80258563566,2023-07-16,15:00:00,16:00:00
17,18666628999,2023-09-05,07:00:00,08:24:00
17,37088502111,2023-11-29,08:00:00,09:01:00
4,33258913733,2023-11-17,16:00:00,17:48:00
8,67502637988,2023-03-11,20:30:00,22:00:00
6,60157836999,2023-03-11,13:00:00,14:34:00
17,32498173688,2023-06-15,12:30:00,13:39:00
6,79311672600,2023-05-15,08:00:00,09:07:00
1,57105486777,2023-02-03,21:00:00,22:00:00
5,40000568911,2023-02-23,07:00:00,08:42:00
2,44014581500,2023-05-16,09:30:00,11:01:00
17,14665406300,2023-04-01,17:00:00,18:57:00
12,14854478877,2023-09-01,16:30:00,17:42:00
13,94947194411,2023-10-14,06:00:00,07:08:00
6,87148467133,2023-01-30,08:30:00,10:18:00
16,28628272666,2023-03-12,16:30:00,18:28:00
9,89846254500,2023-07-12,11:00:00,12:08:00
16,76605002955,2023-03-04,19:00:00,20:06:00
13,29187595622,2023-05-01,19:30:00,21:22:00
10,31233640033,2023-10-24,12:30:00,13:56:00
2,18390417144,2023-01-04,08:00:00,09:59:00
5,84911441888,2023-08-19,17:00:00,18:56:00
16,60899622522,2023-12-15,10:00:00,11:06:00
2,34889029866,2023-02-20,21:30:00,22:00:00
20,69433954677,2023-11-28,09:00:00,10:06:00
4,74113107433,2023-02-03,10:30:00,12:20:00
6,52598652199,2023-08-07,08:00:00,09:06:00
17,42293540966,2023-04-28,12:30:00,14:29:00
9,76547034144,2023-11-12,09:30:00,11:24:00
5,43865866799,2023-03-13,10:00:00,11:51:00
2,62048710133,2023-11-16,19:00:00,20:12:00
5,85052164311,2023-08-05,11:30:00,12:52:00
9,60516455000,2023-11-18,16:30:00,18:10:00
4,77312615733,2023-12-09,18:30:00,19:40:00
5,71825871900,2023-05-12,10:00:00,11:04:00
5,61057034655,2023-09-29,14:30:00,16:02:00
1,33934839355,2023-03-22,19:00:00,20:10:00
2,29954397477,2023-02-01,09:00:00,10:32:00
3,35631174111,2023-05-14,10:30:00,12:27:00
9,72824475355,2023-06-14,10:00:00,11:17:00
1,69248812977,2023-02-15,08:00:00,09:50:00
20,78521631811,2023-04-09,07:00:00,08:44:00
14,43916013899,2023-01-25,19:00:00,20:25:00
20,10574018544,2023-10-13,19:00:00,20:15:00
16,87147530900,2023-08-28,18:30:00,19:58:00
14,68068342133,2023-11-11,08:00:00,09:12:00
11,11444739777,2023-10-30,08:30:00,09:50:00
14,49804216366,2023-09-29,07:00:00,08:58:00
19,47175750911,2023-06-24,10:30:00,12:18:00
7,82502127388,2023-11-06,13:30:00,15:28:00
2,18828468500,2023-01-26,14:00:00,15:45:00
19,91985895988,2023-07-31,16:00:00,17:55:00
10,71751322633,2023-10-29,07:00:00,08:19:00
2,43473811400,2023-06-14,06:00:00,07:29:00
15,87216712066,2023-10-30,10:00:00,11:32:00
4,24184178244,2023-01-28,09:00:00,10:09:00
13,69490212166,2023-05-17,16:30:00,17:44:00
20,25101724255,2023-03-12,06:00:00,07:51:00
15,90300514188,2023-05-22,14:00:00,15:09:00
8,19722223177,2023-11-26,19:30:00,21:12:00
20,33413588977,2023-11-10,08:00:00,09:20:00
15,93670288811,2023-10-06,18:00:00,19:01:00
2,57899097799,2023-05-08,17:30:00,19:19:00
6,19112389900,2023-07-29,10:30:00,12:29:00
8,22662671677,2023-11-14,07:30:00,09:14:00
14,39092032999,2023-03-26,14:00:00,15:20:00
6,56965303544,2023-10-25,20:30:00,22:00:00
8,29379772277,2023-05-16,10:30:00,12:28:00
5,55429531155,2023-10-11,16:00:00,17:43:00
19,18527733911,2023-08-22,18:30:00,20:26:00
11,16972063444,2023-06-08,21:00:00,22:00:00
5,60653892000,2023-07-08,20:30:00,22:00:00
10,96994098866,2023-03-06,18:00:00,19:06:00
7,38523848000,2023-04-08,11:30:00,13:05:00
10,65073964511,2023-08-19,17:00:00,18:28:00
1,74245442844,2023-12-27,16:30:00,18:20:00
2,31650840411,2023-01-30,06:00:00,07:51:00
10,16784417677,2023-07-09,17:30:00,18:56:00
5,76415719644,2023-03-17,14:30:00,16:29:00
13,63164116266,2023-05-30,09:00:00,10:49:00
2,84312320300,2023-09-27,07:00:00,08:16:00
13,41630076522,2023-08-14,13:30:00,15:03:00
1,83843723499,2023-10-31,10:00:00,11:52:00
9,16278101455,2023-12-31,06:00:00,07:35:00
3,63597961200,2023-05-05,07:00:00,08:16:00
4,64182487677,2023-02-14,19:00:00,20:34:00
16,35475776400,2023-09-08,17:30:00,19:19:00
17,49150044655,2023-06-01,19:30:00,20:34:00
13,49944760555,2023-10-27,06:00:00,07:43:00
20,71893580488,2023-07-17,07:30:00,09:16:00
14,65088504588,2023-04-09,10:00:00,11:39:00
8,22132511933,2023-05-21,21:00:00,22:00:00
1,88398260922,2023-07-23,12:00:00,13:24:00
7,27061831288,2023-08-24,13:30:00,15:08:00
4,38959957977,2023-05-17,08:30:00,09:39:00
7,61474814600,2023-11-17,08:30:00,09:33:00
17,28407664000,2023-06-30,21:00:00,22:00:00
5,27444021177,2023-07-22,17:30:00,18:48:00
17,32790376977,2023-12-29,09:30:00,11:16:00
11,89747340288,2023-02-07,12:00:00,13:01:00
9,22511294999,2023-03-22,20:00:00,22:00:00
13,61311886299,2023-09-05,08:00:00,09:01:00
18,31818913044,2023-07-17,16:00:00,17:49:00
9,73691430744,2023-09-11,10:00:00,11:41:00
11,88310490466,2023-04-04,09:30:00,11:04:00
10,22112626511,2023-01-25,15:30:00,17:05:00
5,11724737811,2023-07-11,07:00:00,08:06:00
10,16167705899,2023-08-11,18:00:00,19:33:00
14,80238057200,2023-05-09,18:30:00,19:31:00
8,82124246933,2023-11-09,21:00:00,22:00:00
20,55420666666,2023-10-19,07:00:00,08:05:00
2,11966828011,2023-01-20,10:00:00,11:12:00
18,61777820433,2023-09-04,16:00:00,17:43:00
6,20524234511,2023-12-30,19:30:00,20:31:00
1,72748463700,2023-04-29,18:30:00,19:58:00
1,25269150900,2023-10-20,09:30:00,11:15:00
15,71616163877,2023-01-25,06:30:00,07:57:00
18,73702486311,2023-10-13,06:00:00,07:36:00
4,39019919055,2023-06-12,08:00:00,09:03:00
15,88505039622,2023-08-28,11:30:00,12:35:00
6,81051044666,2023-11-14,07:30:00,08:35:00
4,33265366233,2023-07-10,14:30:00,15:49:00
16,57737408000,2023-01-13,20:00:00,21:36:00
15,26475197499,2023-09-11,17:30:00,18:51:00
8,49070390855,2023-12-17,07:30:00,08:30:00
10,86708120022,2023-08-07,08:30:00,10:01:00
11,17769610644,2023-04-27,09:30:00,11:20:00
7,67027599244,2023-10-20,09:30:00,11:15:00
13,36359258888,2023-06-30,07:00:00,08:02:00
2,57466391688,2023-05-10,11:00:00,12:01:00
8,43382325444,2023-08-16,15:30:00,17:20:00
5,31817633577,2023-12-06,17:30:00,19:13:00
4,94001040066,2023-07-26,13:30:00,15:11:00
2,51630745633,2023-03-23,14:00:00,15:49:00
15,11578067755,2023-08-28,15:30:00,17:18:00
18,42270114344,2023-05-03,14:00:00,15:31:00
1,67972595411,2023-04-09,17:30:00,19:29:00
7,19683999844,2023-08-20,15:00:00,16:30:00
13,31952428188,2023-02-20,21:30:00,22:00:00
1,87359926899,2023-01-23,09:30:00,11:18:00
19,51164873777,2023-06-10,16:00:00,17:44:00
10,38385500055,2023-11-16,10:30:00,11:35:00
15,99289806244,2023-05-25,20:00:00,21:41:00
17,32959699144,2023-10-11,19:30:00,21:21:00
2,35268908200,2023-01-13,17:00:00,18:58:00
3,91838540100,2023-12-28,08:00:00,09:24:00
8,20794631444,2023-01-06,09:30:00,10:38:00
20,28294937377,2023-07-22,20:30:00,22:00:00
11,35390730866,2023-10-18,19:30:00,20:50:00
18,76073306155,2023-02-08,21:30:00,22:00:00
1,27628334777,2023-12-03,21:00:00,22:00:00
2,97456468655,2023-01-18,13:00:00,14:58:00
2,79190031722,2023-10-25,20:30:00,21:44:00
9,49141625711,2023-03-26,19:30:00,20:59:00
13,83824885100,2023-10-13,10:00:00,11:49:00
4,26960505622,2023-08-31,06:30:00,07:54:00
1,33400966600,2023-08-14,17:30:00,18:43:00
10,36855426722,2023-10-27,20:00:00,21:15:00
10,46041217966,2023-02-18,15:00:00,16:03:00
2,81129357344,2023-07-25,12:30:00,14:02:00
16,63894094511,2023-10-22,21:30:00,22:00:00
18,96578928055,2023-08-27,08:00:00,09:38:00
12,57726073755,2023-01-19,13:30:00,14:49:00
4,51397655944,2023-10-18,17:00:00,18:31:00
13,63068522555,2023-10-06,14:30:00,16:30:00
7,50643541500,2023-08-16,20:30:00,21:33:00
16,82272137400,2023-01-26,06:30:00,08:23:00
9,27382711700,2023-11-12,15:00:00,16:44:00
16,75390892299,2023-03-24,08:00:00,09:18:00
6,46674953911,2023-07-27,12:30:00,14:04:00
15,80501616333,2023-05-01,06:30:00,07:36:00
18,48549232377,2023-09-23,16:30:00,18:25:00
20,13032317355,2023-10-12,18:00:00,19:43:00
15,92267270400,2023-08-05,21:00:00,22:00:00
6,32194043677,2023-07-31,15:00:00,16:05:00
16,18842315199,2023-04-19,13:00:00,14:05:00
4,90656236988,2023-08-27,12:00:00,13:12:00
5,83839132733,2023-01-15,10:30:00,11:56:00
14,43492712444,2023-10-30,19:00:00,20:48:00
13,51524709500,2023-04-22,13:30:00,15:07:00
7,39732218399,2023-10-05,08:30:00,10:15:00
6,44065402100,2023-04-08,10:00:00,11:46:00
18,35635451111,2023-04-03,11:30:00,12:59:00
8,87026092400,2023-10-15,10:30:00,12:27:00
7,71328014499,2023-05-04,17:30:00,18:44:00
2,43725978788,2023-01-28,10:00:00,11:51:00
18,61533407177,2023-08-28,21:30:00,22:00:00
4,68056214100,2023-07-24,15:00:00,16:20:00
12,59395928800,2023-04-29,17:00:00,18:09:00
4,45728754211,2023-07-05,08:30:00,10:09:00
10,20370430077,2023-05-22,10:00:00,11:08:00
5,94725278688,2023-01-03,17:30:00,19:25:00
13,12159673655,2023-06-10,09:00:00,10:53:00
18,47271841500,2023-10-13,13:30:00,15:24:00
11,17909676866,2023-03-14,08:00:00,09:58:00
2,91124194277,2023-02-02,11:30:00,13:28:00
9,96148767511,2023-04-13,19:30:00,20:32:00
1,62152991200,2023-03-16,16:00:00,17:21:00
2,48008068877,2023-07-18,19:00:00,20:31:00
1,80948762800,2023-12-12,20:30:00,21:49:00
9,89619859222,2023-10-10,21:00:00,22:00:00
3,96380065600,2023-06-06,10:00:00,11:11:00
15,25373968200,2023-04-23,17:00:00,18:16:00
4,66497638888,2023-11-07,14:00:00,15:58:00
15,76287898977,2023-10-22,18:00:00,19:32:00
9,77023788166,2023-03-24,16:30:00,18:03:00
5,27968325622,2023-11-23,07:30:00,08:55:00
3,58576631055,2023-06-19,15:00:00,16:27:00
4,61880872444,2023-03-04,18:30:00,20:05:00
6,64270478411,2023-01-18,20:00:00,21:32:00
6,47985347144,2023-05-02,17:30:00,18:52:00
19,64852375933,2023-07-13,16:30:00,18:14:00
3,24589429977,2023-04-29,08:00:00,09:00:00
